"","date","euro","chf","gbp"
"1987",2007-11-01,1.4423,1.1615,2.0822
"1988",2007-11-02,1.4479,1.1527,2.0855
"1989",2007-11-05,1.4488,1.1535,2.0816
"1990",2007-11-06,1.4547,1.1448,2.0875
"1991",2007-11-07,1.4722,1.132,2.1008
"1992",2007-11-08,1.4666,1.1321,2.102
"1993",2007-11-09,1.4683,1.1227,2.0995
"1994",2007-11-12,1.4579,1.127,2.071
"1995",2007-11-13,1.4607,1.1264,2.0688
"1996",2007-11-14,1.47,1.1198,2.0664
"1997",2007-11-15,1.4639,1.1251,2.045
"1998",2007-11-16,1.4651,1.124,2.0385
"1999",2007-11-19,1.4654,1.1183,2.053
"2000",2007-11-20,1.4785,1.1109,2.0626
"2001",2007-11-21,1.4814,1.1076,2.0591
"2002",2007-11-22,1.4829,1.1035,2.0644
"2003",2007-11-23,1.4809,1.1022,2.0595
"2004",2007-11-26,1.4845,1.1026,2.0692
"2005",2007-11-27,1.4874,1.1004,2.0695
"2006",2007-11-28,1.4747,1.1167,2.0638
"2007",2007-11-29,1.4738,1.1198,2.0627
"2008",2007-11-30,1.4761,1.1206,2.0664
"2009",2007-12-03,1.4666,1.1295,2.0638
"2010",2007-12-04,1.4741,1.1184,2.0628
"2011",2007-12-05,1.472,1.1198,2.0386
"2012",2007-12-06,1.4554,1.1337,2.025
"2013",2007-12-07,1.4649,1.1289,2.0334
"2014",2007-12-10,1.4718,1.1277,2.0413
"2015",2007-12-11,1.4672,1.1343,2.049
"2016",2007-12-12,1.4675,1.1331,2.044
"2017",2007-12-13,1.4683,1.1364,2.0438
"2018",2007-12-14,1.4509,1.149,2.0246
"2019",2007-12-17,1.4393,1.1542,2.0178
"2020",2007-12-18,1.4416,1.1524,2.0142
"2021",2007-12-19,1.4385,1.1525,2.0035
"2022",2007-12-20,1.4349,1.1585,1.9877
"2023",2007-12-21,1.438,NA,1.9864
"2024",2007-12-24,1.4398,1.155,1.9807
"2025",2007-12-27,1.4516,1.1496,1.9887
"2026",2007-12-28,1.4692,1.1289,1.9998
"2027",2007-12-31,1.4721,1.1255,2.0034
"2028",2008-01-02,1.4688,NA,1.9844
"2029",2008-01-03,1.4753,1.1125,1.9777
"2030",2008-01-04,1.4727,1.1143,1.9772
"2031",2008-01-07,1.4723,1.116,1.9735
"2032",2008-01-08,1.4705,1.1155,1.975
"2033",2008-01-09,1.468,1.1125,1.9641
"2034",2008-01-10,1.4662,1.1117,1.961
"2035",2008-01-11,1.4792,1.1025,1.9562
"2036",2008-01-14,1.4895,1.0905,1.9631
"2037",2008-01-15,1.4886,1.0911,1.9638
"2038",2008-01-16,1.4792,1.092,1.9566
"2039",2008-01-17,1.4691,1.0992,1.9626
"2040",2008-01-18,1.4674,1.1017,1.9585
"2041",2008-01-21,1.4482,1.1026,1.9489
"2042",2008-01-22,1.4494,1.1028,1.954
"2043",2008-01-23,1.4574,1.0925,1.9543
"2044",2008-01-24,1.4663,1.089,1.9624
"2045",2008-01-25,1.4705,1.0968,1.9778
"2046",2008-01-28,1.4755,1.0908,1.9824
"2047",2008-01-29,1.4773,1.093,1.9923
"2048",2008-01-30,1.481,1.0885,1.9939
"2049",2008-01-31,1.487,1.0796,1.9942
"2050",2008-02-01,1.4889,1.078,1.9915
"2051",2008-02-04,1.4829,1.0905,1.9765
"2052",2008-02-05,1.4688,1.1042,1.9694
"2053",2008-02-06,1.4621,1.0984,1.9595
"2054",2008-02-07,1.4569,1.0948,1.9515
"2055",2008-02-08,1.4513,1.1054,1.948
"2056",2008-02-11,1.4542,1.0969,1.9496
"2057",2008-02-12,1.4538,1.102,1.9509
"2058",2008-02-13,1.4586,1.1037,1.9639
"2059",2008-02-14,1.4626,1.1055,1.9687
"2060",2008-02-15,1.4674,1.0947,1.961
"2061",2008-02-18,1.4636,1.1039,1.9493
"2062",2008-02-19,1.4742,1.0931,1.9506
"2063",2008-02-20,1.4656,1.0994,1.9419
"2064",2008-02-21,1.4736,1.103,1.9556
"2065",2008-02-22,1.4848,1.0858,1.9673
"2066",2008-02-25,1.4817,1.0914,1.9637
"2067",2008-02-26,1.4874,1.087,1.9703
"2068",2008-02-27,1.5044,1.0685,1.9848
"2069",2008-02-28,1.5121,1.0622,1.9813
"2070",2008-02-29,1.5167,1.0463,1.9835
"2071",2008-03-03,1.5203,1.039,1.9829
"2072",2008-03-04,1.5206,1.0362,1.9873
"2073",2008-03-05,1.5196,1.0407,1.9785
"2074",2008-03-06,1.5319,1.0323,1.9949
"2075",2008-03-07,1.5417,1.0195,2.0146
"2076",2008-03-10,1.534,1.0235,2.0193
"2077",2008-03-11,1.5379,1.0163,2.0167
"2078",2008-03-12,1.5477,1.0234,2.0163
"2079",2008-03-13,1.5577,1.0102,2.0375
"2080",2008-03-14,1.5561,1.0092,2.0253
"2081",2008-03-17,1.577,0.9826,2.0039
"2082",2008-03-18,1.5771,0.9855,2.0147
"2083",2008-03-19,1.5692,0.9964,1.9972
"2084",2008-03-20,1.5423,1.013,1.9823
"2085",2008-03-25,1.5569,1.0098,1.9938
"2086",2008-03-26,1.571,0.998,1.9983
"2087",2008-03-27,1.5786,0.9932,2.0175
"2088",2008-03-28,1.5796,0.994,1.9991
"2089",2008-03-31,1.5812,0.9939,1.9885
"2090",2008-04-01,1.566,1.0068,1.9819
"2091",2008-04-02,1.5632,1.0118,1.9829
"2092",2008-04-03,1.5526,1.0176,1.9822
"2093",2008-04-04,1.5722,1.0086,2.0018
"2094",2008-04-07,1.5693,1.0136,1.9873
"2095",2008-04-08,1.5694,1.0102,1.9709
"2096",2008-04-09,1.5726,1.0137,1.9686
"2097",2008-04-10,1.5875,0.9914,1.979
"2098",2008-04-11,1.5833,1.0018,1.9742
"2099",2008-04-14,1.5869,0.9975,1.9785
"2100",2008-04-15,1.5828,0.9986,1.9687
"2101",2008-04-16,1.5928,0.996,1.9761
"2102",2008-04-17,1.5872,1.0035,1.9813
"2103",2008-04-18,1.578,1.0172,1.9973
"2104",2008-04-21,1.5898,1.0095,1.9828
"2105",2008-04-22,1.5931,1.009,1.9865
"2106",2008-04-23,1.594,1.0073,1.9903
"2107",2008-04-24,1.5769,1.0258,1.9756
"2108",2008-04-25,1.5596,1.0385,1.9852
"2109",2008-04-28,1.5628,1.0322,1.988
"2110",2008-04-29,1.5571,1.038,1.9743
"2111",2008-04-30,1.554,1.0386,1.9668
"2112",2008-05-02,1.5458,1.0492,1.9869
"2113",2008-05-06,1.5528,1.0501,1.9686
"2114",2008-05-07,1.543,1.0566,1.9571
"2115",2008-05-08,1.5347,1.0553,1.9588
"2116",2008-05-09,1.5458,1.0414,1.9506
"2117",2008-05-12,1.543,NA,1.9587
"2118",2008-05-13,1.5473,1.049,1.9475
"2119",2008-05-14,1.5439,1.0566,1.9394
"2120",2008-05-15,1.5474,1.054,1.9447
"2121",2008-05-16,1.5498,1.0564,1.9486
"2122",2008-05-19,1.5577,1.0464,1.9565
"2123",2008-05-20,1.5639,1.041,1.9646
"2124",2008-05-21,1.5753,1.029,1.9662
"2125",2008-05-22,1.5755,1.029,1.9799
"2126",2008-05-23,1.5742,1.0279,1.9805
"2127",2008-05-26,1.5761,1.0257,1.9787
"2128",2008-05-27,1.576,1.0258,1.9769
"2129",2008-05-28,1.5656,1.0352,1.9756
"2130",2008-05-29,1.5551,1.0465,1.9758
"2131",2008-05-30,1.5508,1.0488,1.9735
"2132",2008-06-02,1.5521,1.0422,1.9626
"2133",2008-06-03,1.5593,1.0309,1.9679
"2134",2008-06-04,1.5466,1.0382,1.9576
"2135",2008-06-05,1.5402,1.0498,1.947
"2136",2008-06-06,1.5597,1.0388,1.9575
"2137",2008-06-09,1.5784,1.019,1.9762
"2138",2008-06-10,1.5526,1.039,1.9568
"2139",2008-06-11,1.5515,1.0405,1.9562
"2140",2008-06-12,1.5417,1.0434,1.9471
"2141",2008-06-13,1.5336,1.0517,1.9438
"2142",2008-06-16,1.5459,1.0439,1.9634
"2143",2008-06-17,1.5477,1.0422,1.9506
"2144",2008-06-18,1.5493,1.0452,1.95
"2145",2008-06-19,1.5481,1.0447,1.9692
"2146",2008-06-20,1.561,1.0362,1.9763
"2147",2008-06-23,1.5521,1.044,1.9621
"2148",2008-06-24,1.5568,1.0407,1.9636
"2149",2008-06-25,1.5599,1.041,1.9734
"2150",2008-06-26,1.5731,1.0307,1.9834
"2151",2008-06-27,1.5748,1.0209,1.9866
"2152",2008-06-30,1.5764,1.0177,1.9917
"2153",2008-07-01,1.5775,1.0142,1.999
"2154",2008-07-02,1.5806,1.0231,1.9855
"2155",2008-07-03,1.5885,1.0124,1.9879
"2156",2008-07-04,1.5671,1.0266,1.9816
"2157",2008-07-07,1.5651,1.0305,1.9679
"2158",2008-07-08,1.5687,1.0264,1.9729
"2159",2008-07-09,1.5715,1.0322,1.9736
"2160",2008-07-10,1.5708,1.0326,1.975
"2161",2008-07-11,1.5835,1.027,1.9779
"2162",2008-07-14,1.5847,1.024,1.9858
"2163",2008-07-15,1.599,1.0032,2.0117
"2164",2008-07-16,1.5888,1.0045,2.0043
"2165",2008-07-17,1.5849,1.0187,2.002
"2166",2008-07-18,1.5816,1.0218,1.9956
"2167",2008-07-21,1.5858,1.0205,1.9975
"2168",2008-07-22,1.5919,1.0175,2.0042
"2169",2008-07-23,1.5741,1.035,1.9986
"2170",2008-07-24,1.5677,1.0381,1.9858
"2171",2008-07-25,1.5734,1.032,1.9966
"2172",2008-07-28,1.5746,1.0333,1.9882
"2173",2008-07-29,1.5705,1.0353,1.9899
"2174",2008-07-30,1.5589,1.0473,1.9798
"2175",2008-07-31,1.5611,1.0477,1.9805
"2176",2008-08-01,1.5574,NA,1.9753
"2177",2008-08-04,1.5566,1.048,1.9681
"2178",2008-08-05,1.5487,1.0536,1.9549
"2179",2008-08-06,1.5478,1.0529,1.9539
"2180",2008-08-07,1.5471,1.0554,1.9509
"2181",2008-08-08,1.5074,1.077,1.9237
"2182",2008-08-11,1.5012,1.0788,1.9217
"2183",2008-08-12,1.4907,1.0906,1.9026
"2184",2008-08-13,1.4903,1.0909,1.876
"2185",2008-08-14,1.4907,1.0881,1.8724
"2186",2008-08-15,1.4729,1.0987,1.8571
"2187",2008-08-18,1.4704,1.0985,1.8658
"2188",2008-08-19,1.4677,1.0961,1.8629
"2189",2008-08-20,1.4734,1.0992,1.8563
"2190",2008-08-21,1.4814,1.0954,1.8628
"2191",2008-08-22,1.4808,1.092,1.8589
"2192",2008-08-26,1.4598,1.1082,1.8335
"2193",2008-08-27,1.4767,1.0931,1.8463
"2194",2008-08-28,1.4771,1.0908,1.8351
"2195",2008-08-29,1.4735,1.0976,1.8289
"2196",2008-09-01,1.4621,1.0992,1.8029
"2197",2008-09-02,1.4516,1.111,1.7819
"2198",2008-09-03,1.4441,1.1143,1.7721
"2199",2008-09-04,1.4488,1.1079,1.7779
"2200",2008-09-05,1.4247,1.1168,1.7588
"2201",2008-09-08,1.4214,1.1289,1.7633
"2202",2008-09-09,1.4144,1.1292,1.7652
"2203",2008-09-10,1.4094,1.1325,1.7566
"2204",2008-09-11,1.3934,1.1389,1.7504
"2205",2008-09-12,1.4066,1.1366,1.7696
"2206",2008-09-15,1.4151,1.1203,1.79
"2207",2008-09-16,1.4267,1.1138,1.7809
"2208",2008-09-17,1.4224,1.1215,1.7863
"2209",2008-09-18,1.4502,1.0929,1.8239
"2210",2008-09-19,1.4236,1.1228,1.7986
"2211",2008-09-22,1.4571,1.0966,1.843
"2212",2008-09-23,1.4731,1.0773,1.8604
"2213",2008-09-24,1.469,1.0885,1.8552
"2214",2008-09-25,1.47,1.0854,1.8542
"2215",2008-09-26,1.464,1.0884,1.84
"2216",2008-09-29,1.4349,1.1048,1.8027
"2217",2008-09-30,1.4303,1.1017,1.7998
"2218",2008-10-01,1.4081,1.1166,1.7817
"2219",2008-10-02,1.3903,1.1321,1.7615
"2220",2008-10-03,1.3834,1.1307,1.77
"2221",2008-10-06,1.3634,1.1425,1.7572
"2222",2008-10-07,1.3632,1.144,1.7419
"2223",2008-10-08,1.3731,1.1368,1.7439
"2224",2008-10-09,1.3682,1.1293,1.7305
"2225",2008-10-10,1.3579,1.1153,1.6946
"2226",2008-10-13,1.3639,1.1326,1.7263
"2227",2008-10-14,1.3752,1.1295,1.7581
"2228",2008-10-15,1.3625,1.1338,1.7564
"2229",2008-10-16,1.3507,1.133,1.721
"2230",2008-10-17,1.3404,1.1363,1.7296
"2231",2008-10-20,1.3424,1.1383,1.7414
"2232",2008-10-21,1.3184,1.1533,1.7016
"2233",2008-10-22,1.2843,1.1651,1.637
"2234",2008-10-23,1.281,1.1673,1.6231
"2235",2008-10-24,1.2596,1.1558,1.5545
"2236",2008-10-27,1.246,1.1597,1.5392
"2237",2008-10-28,1.2526,1.1582,1.5743
"2238",2008-10-29,1.277,1.1491,1.6065
"2239",2008-10-30,1.3035,1.1319,1.6488
"2240",2008-10-31,1.2757,1.1533,1.6174
"2241",2008-11-03,1.2822,1.1578,1.6195
"2242",2008-11-04,1.282,1.1674,1.587
"2243",2008-11-05,1.287,1.162,1.6038
"2244",2008-11-06,1.277,1.1702,1.587
"2245",2008-11-07,1.2756,1.1752,1.5729
"2246",2008-11-10,1.2891,1.1735,1.5788
"2247",2008-11-11,1.2747,1.1763,1.5585
"2248",2008-11-12,1.253,1.1864,1.5283
"2249",2008-11-13,1.2525,1.1897,1.4908
"2250",2008-11-14,1.2675,1.1891,1.4841
"2251",2008-11-17,1.266,1.1944,1.4916
"2252",2008-11-18,1.2653,1.2002,1.5025
"2253",2008-11-19,1.2634,1.2072,1.5069
"2254",2008-11-20,1.2542,1.2127,1.4844
"2255",2008-11-21,1.2602,1.2233,1.4987
"2256",2008-11-24,1.2773,1.2164,1.4988
"2257",2008-11-25,1.2811,1.2012,1.5106
"2258",2008-11-26,1.2935,1.1946,1.5334
"2259",2008-11-27,1.29,1.199,1.5435
"2260",2008-11-28,1.2727,1.2098,1.5336
"2261",2008-12-01,1.2608,1.207,1.5046
"2262",2008-12-02,1.2697,1.2082,1.4802
"2263",2008-12-03,1.2623,1.2098,1.4741
"2264",2008-12-04,1.262,1.2145,1.457
"2265",2008-12-05,1.2665,1.2116,1.4676
"2266",2008-12-08,1.2854,1.2132,1.4912
"2267",2008-12-09,1.2838,1.2145,1.4761
"2268",2008-12-10,1.2925,1.2069,1.4817
"2269",2008-12-11,1.3215,1.193,1.4936
"2270",2008-12-12,1.334,1.1808,1.4935
"2271",2008-12-15,1.351,1.1725,1.4963
"2272",2008-12-16,1.369,1.1554,1.5254
"2273",2008-12-17,1.4059,1.1123,1.5436
"2274",2008-12-18,1.4616,1.0492,1.5505
"2275",2008-12-19,1.394,1.1023,1.4948
"2276",2008-12-22,1.397,1.0992,1.4797
"2277",2008-12-23,1.3978,1.0882,1.4779
"2278",2008-12-24,1.4005,1.0732,1.4762
"2279",2008-12-29,1.427,1.0436,1.4666
"2280",2008-12-30,1.4098,1.0555,1.4496
"2281",2008-12-31,1.3917,1.0637,1.4578
"2282",2009-01-02,1.3866,NA,1.4497
"2283",2009-01-05,1.3582,1.1034,1.4503
"2284",2009-01-06,1.3332,1.1237,1.4597
"2285",2009-01-07,1.3595,1.1005,1.4941
"2286",2009-01-08,1.3617,1.1016,1.5067
"2287",2009-01-09,1.3684,1.0918,1.529
"2288",2009-01-12,1.3394,1.1182,1.4962
"2289",2009-01-13,1.3262,1.117,1.4595
"2290",2009-01-14,1.3173,1.1164,1.4535
"2291",2009-01-15,1.3085,1.1188,1.4605
"2292",2009-01-16,1.327,1.1187,1.4927
"2293",2009-01-19,1.3182,1.1207,1.4646
"2294",2009-01-20,1.293,1.1416,1.3925
"2295",2009-01-21,1.291,1.1431,1.376
"2296",2009-01-22,1.2984,1.1569,1.3755
"2297",2009-01-23,1.2795,1.1668,1.3586
"2298",2009-01-26,1.299,1.16,1.3862
"2299",2009-01-27,1.3174,1.1392,1.4056
"2300",2009-01-28,1.326,1.1414,1.431
"2301",2009-01-29,1.3111,1.148,1.4328
"2302",2009-01-30,1.2816,1.1618,1.4302
"2303",2009-02-02,1.276,1.1612,1.4132
"2304",2009-02-03,1.2849,1.1574,1.4245
"2305",2009-02-04,1.2818,1.16,1.4381
"2306",2009-02-05,1.2829,1.1615,1.4497
"2307",2009-02-06,1.2796,1.172,1.4659
"2308",2009-02-09,1.3008,1.1625,1.4907
"2309",2009-02-10,1.2967,1.1598,1.4792
"2310",2009-02-11,1.2938,1.1562,1.4353
"2311",2009-02-12,1.2833,1.1642,1.4195
"2312",2009-02-13,1.2823,1.1618,1.4517
"2313",2009-02-16,1.2765,1.1684,1.4257
"2314",2009-02-17,1.2634,1.1703,1.4242
"2315",2009-02-18,1.2596,1.174,1.422
"2316",2009-02-19,1.2705,1.1771,1.4397
"2317",2009-02-20,1.2591,1.1857,1.4317
"2318",2009-02-23,1.2798,1.1623,1.4633
"2319",2009-02-24,1.2763,1.1577,1.4523
"2320",2009-02-25,1.2795,1.1621,1.4372
"2321",2009-02-26,1.2782,1.1632,1.4256
"2322",2009-02-27,1.2644,1.1752,1.4195
"2323",2009-03-02,1.2596,1.1756,1.4123
"2324",2009-03-03,1.2615,1.176,1.4014
"2325",2009-03-04,1.2555,1.1809,1.4085
"2326",2009-03-05,1.2555,1.1756,1.4105
"2327",2009-03-06,1.2658,1.1561,1.4235
"2328",2009-03-09,1.2565,1.1636,1.3864
"2329",2009-03-10,1.2783,1.1569,1.3848
"2330",2009-03-11,1.2786,1.1574,1.3817
"2331",2009-03-12,1.2782,1.1559,1.38
"2332",2009-03-13,1.2905,1.1904,1.4032
"2333",2009-03-16,1.3042,1.183,1.4179
"2334",2009-03-17,1.2942,1.1826,1.4027
"2335",2009-03-18,1.313,1.1762,1.3877
"2336",2009-03-19,1.3671,1.1302,1.446
"2337",2009-03-20,1.3549,1.1258,1.4412
"2338",2009-03-23,1.3558,1.1269,1.4614
"2339",2009-03-24,1.3507,1.1284,1.473
"2340",2009-03-25,1.3494,1.1285,1.4569
"2341",2009-03-26,1.3607,1.124,1.4569
"2342",2009-03-27,1.3295,1.1423,1.4288
"2343",2009-03-30,1.3193,1.1505,1.4165
"2344",2009-03-31,1.3308,1.1384,1.434
"2345",2009-04-01,1.3246,1.1408,1.4397
"2346",2009-04-02,1.3392,1.1411,1.4677
"2347",2009-04-03,1.3425,1.1352,1.4746
"2348",2009-04-06,1.3496,1.1289,1.491
"2349",2009-04-07,1.3255,1.1471,1.462
"2350",2009-04-08,1.3231,1.1459,1.471
"2351",2009-04-09,1.3273,1.1472,1.4673
"2352",2009-04-14,1.3276,1.1421,1.4904
"2353",2009-04-15,1.3173,1.1411,1.5016
"2354",2009-04-16,1.3196,1.1498,1.4846
"2355",2009-04-17,1.3058,1.1651,1.4798
"2356",2009-04-20,1.2966,1.1708,1.4575
"2357",2009-04-21,1.2932,1.1695,1.4537
"2358",2009-04-22,1.2947,1.1677,1.4631
"2359",2009-04-23,1.305,1.1592,1.453
"2360",2009-04-24,1.3232,1.1412,1.4616
"2361",2009-04-27,1.3125,1.1469,1.4575
"2362",2009-04-28,1.2992,1.1568,1.4577
"2363",2009-04-29,1.3266,1.1374,1.4774
"2364",2009-04-30,1.3275,1.1355,1.4824
"2365",2009-05-05,1.3403,1.1288,1.5087
"2366",2009-05-06,1.3322,1.1331,1.5092
"2367",2009-05-07,1.3363,1.1366,1.5151
"2368",2009-05-08,1.3425,1.1293,1.5042
"2369",2009-05-11,1.3574,1.1081,1.5109
"2370",2009-05-12,1.3683,1.1061,1.5282
"2371",2009-05-13,1.3623,1.1033,1.5171
"2372",2009-05-14,1.3563,1.1105,1.5074
"2373",2009-05-15,1.3518,1.1094,1.5172
"2374",2009-05-18,1.3494,1.1217,1.524
"2375",2009-05-19,1.3612,1.1122,1.5497
"2376",2009-05-20,1.369,1.1064,1.5494
"2377",2009-05-21,1.3771,NA,1.5658
"2378",2009-05-22,1.3972,1.0884,1.5889
"2379",2009-05-26,1.3908,1.0921,1.5816
"2380",2009-05-27,1.3901,1.0854,1.6021
"2381",2009-05-28,1.3856,1.0883,1.5961
"2382",2009-05-29,1.4098,1.0733,1.6153
"2383",2009-06-01,1.422,NA,1.6384
"2384",2009-06-02,1.4238,1.0633,1.6452
"2385",2009-06-03,1.4207,1.0663,1.6555
"2386",2009-06-04,1.4095,1.0685,1.6383
"2387",2009-06-05,1.4177,1.0715,1.6094
"2388",2009-06-08,1.3866,1.0968,1.5848
"2389",2009-06-09,1.3959,1.0931,1.61
"2390",2009-06-10,1.4102,1.0773,1.636
"2391",2009-06-11,1.3969,1.0807,1.6441
"2392",2009-06-12,1.4004,1.0759,1.6469
"2393",2009-06-15,1.385,1.0902,1.6335
"2394",2009-06-16,1.389,1.0868,1.6414
"2395",2009-06-17,1.384,1.0904,1.6234
"2396",2009-06-18,1.392,1.0786,1.623
"2397",2009-06-19,1.3932,1.0844,1.6436
"2398",2009-06-22,1.3858,1.0886,1.6437
"2399",2009-06-23,1.3978,1.0763,1.6292
"2400",2009-06-24,1.4029,1.074,1.6574
"2401",2009-06-25,1.394,1.101,1.626
"2402",2009-06-26,1.4096,1.0865,1.647
"2403",2009-06-29,1.4058,1.0866,1.6546
"2404",2009-06-30,1.4134,1.0803,1.656
"2405",2009-07-01,1.4096,1.0843,1.6435
"2406",2009-07-02,1.4049,1.0835,1.637
"2407",2009-07-03,1.4009,1.0883,1.6312
"2408",2009-07-06,1.3897,1.0946,1.6116
"2409",2009-07-07,1.4019,1.083,1.6213
"2410",2009-07-08,1.3901,1.0899,1.606
"2411",2009-07-09,1.399,1.083,1.618
"2412",2009-07-10,1.3901,1.0911,1.6195
"2413",2009-07-13,1.3975,1.0817,1.6094
"2414",2009-07-14,1.3991,1.0845,1.6306
"2415",2009-07-15,1.4089,1.0787,1.6391
"2416",2009-07-16,1.413,1.0742,1.6429
"2417",2009-07-17,1.409,1.0787,1.628
"2418",2009-07-20,1.4217,1.0686,1.6518
"2419",2009-07-21,1.4223,1.0687,1.6404
"2420",2009-07-22,1.4191,1.069,1.6398
"2421",2009-07-23,1.4229,1.0704,1.6486
"2422",2009-07-24,1.4227,1.0686,1.6468
"2423",2009-07-27,1.4269,1.0668,1.6461
"2424",2009-07-28,1.4229,1.0671,1.6505
"2425",2009-07-29,1.4104,1.078,1.6381
"2426",2009-07-30,1.4053,1.088,1.6489
"2427",2009-07-31,1.4138,1.084,1.6566
"2428",2009-08-03,1.4303,1.0671,1.6839
"2429",2009-08-04,1.4384,1.063,1.6929
"2430",2009-08-05,1.441,1.0627,1.6991
"2431",2009-08-06,1.437,1.0638,1.6972
"2432",2009-08-07,1.4357,1.065,1.6743
"2433",2009-08-10,1.4202,1.0813,1.663
"2434",2009-08-11,1.4166,1.0818,1.6469
"2435",2009-08-12,1.417,1.0782,1.6458
"2436",2009-08-13,1.4293,1.0742,1.6624
"2437",2009-08-14,1.4294,1.0702,1.6549
"2438",2009-08-17,1.4072,1.0822,1.628
"2439",2009-08-18,1.4101,1.0784,1.6465
"2440",2009-08-19,1.4112,1.0762,1.6394
"2441",2009-08-20,1.4243,1.0657,1.6473
"2442",2009-08-21,1.433,1.0579,1.6575
"2443",2009-08-24,1.4323,1.0612,1.6497
"2444",2009-08-25,1.4324,1.0612,1.636
"2445",2009-08-26,1.427,1.0622,1.628
"2446",2009-08-27,1.4268,1.068,1.618
"2447",2009-08-28,1.4364,1.0575,1.6325
"2448",2009-09-01,1.4314,1.0607,1.6207
"2449",2009-09-02,1.422,1.0668,1.6227
"2450",2009-09-03,1.4335,1.0585,1.6384
"2451",2009-09-04,1.4262,1.063,1.6367
"2452",2009-09-07,1.433,1.0582,1.6436
"2453",2009-09-08,1.4473,1.0474,1.6554
"2454",2009-09-09,1.4522,1.0472,1.6503
"2455",2009-09-10,1.4545,1.042,1.6538
"2456",2009-09-11,1.4594,1.0367,1.6696
"2457",2009-09-14,1.4561,1.0404,1.6531
"2458",2009-09-15,1.4611,1.038,1.6488
"2459",2009-09-16,1.4671,1.0352,1.6516
"2460",2009-09-17,1.4712,1.0326,1.6538
"2461",2009-09-18,1.4705,1.03,1.6366
"2462",2009-09-21,1.4658,1.0358,1.6194
"2463",2009-09-22,1.478,1.0236,1.6339
"2464",2009-09-23,1.4783,1.024,1.6437
"2465",2009-09-24,1.4768,1.0242,1.6195
"2466",2009-09-25,1.467,1.0287,1.6014
"2467",2009-09-28,1.465,1.0334,1.5845
"2468",2009-09-29,1.4549,1.0388,1.5965
"2469",2009-09-30,1.4643,1.029,1.6113
"2470",2009-10-01,1.4539,1.0432,1.5977
"2471",2009-10-02,1.4537,1.0402,1.5847
"2472",2009-10-05,1.4616,1.0335,1.5944
"2473",2009-10-06,1.4722,1.026,1.5917
"2474",2009-10-07,1.4694,1.0305,1.5885
"2475",2009-10-08,1.4763,1.0265,1.6079
"2476",2009-10-09,1.475,1.03,1.5983
"2477",2009-10-12,1.4765,1.028,1.5799
"2478",2009-10-13,1.4864,1.0225,1.5808
"2479",2009-10-14,1.4881,1.0174,1.5996
"2480",2009-10-15,1.4864,1.0142,1.627
"2481",2009-10-16,1.4869,1.019,1.6284
"2482",2009-10-19,1.4918,1.0143,1.6287
"2483",2009-10-20,1.4971,1.0106,1.6411
"2484",2009-10-21,1.4921,1.011,1.657
"2485",2009-10-22,1.5,1.0094,1.6538
"2486",2009-10-23,1.502,1.0064,1.6409
"2487",2009-10-26,1.5019,1.0065,1.6325
"2488",2009-10-27,1.4874,1.0187,1.6394
"2489",2009-10-28,1.4785,1.0223,1.631
"2490",2009-10-29,1.4788,1.0256,1.6462
"2491",2009-10-30,1.48,1.0229,1.652
"2492",2009-11-02,1.4772,1.0213,1.6361
"2493",2009-11-03,1.4658,1.0335,1.6279
"2494",2009-11-04,1.4761,1.024,1.6519
"2495",2009-11-05,1.4867,1.018,1.6504
"2496",2009-11-06,1.4862,1.0175,1.6607
"2497",2009-11-09,1.4984,1.0081,1.6796
"2498",2009-11-10,1.4966,1.0081,1.6672
"2499",2009-11-11,1.5037,1.0047,1.6664
"2500",2009-11-12,1.4922,1.0111,1.657
"2501",2009-11-13,1.4868,1.0144,1.6702
"2502",2009-11-16,1.4965,1.0089,1.6698
"2503",2009-11-17,1.4875,1.0143,1.6781
"2504",2009-11-18,1.4957,1.0102,1.6804
"2505",2009-11-19,1.4863,NA,1.6628
"2506",2009-11-20,1.4815,1.0181,1.6501
"2507",2009-11-23,1.4968,1.01,1.6609
"2508",2009-11-24,1.4969,1.0113,1.6538
"2509",2009-11-25,1.5083,1.0015,1.6708
"2510",2009-11-26,1.5071,1.001,1.6549
"2511",2009-11-27,1.4918,1.0109,1.6374
"2512",2009-11-30,1.5023,1.0026,1.6473
"2513",2009-12-01,1.5074,1.001,1.6564
"2514",2009-12-02,1.509,0.9993,1.6682
"2515",2009-12-03,1.512,0.9973,1.664
"2516",2009-12-04,1.5068,0.9997,1.6647
"2517",2009-12-07,1.4787,1.022,1.6343
"2518",2009-12-08,1.4774,1.0218,1.629
"2519",2009-12-09,1.4768,1.0241,1.6314
"2520",2009-12-10,1.473,1.0255,1.6306
"2521",2009-12-11,1.4757,1.0247,1.6287
"2522",2009-12-14,1.4647,1.0335,1.6229
"2523",2009-12-15,1.4541,1.04,1.6231
"2524",2009-12-16,1.456,NA,1.6362
"2525",2009-12-17,1.4343,1.0492,1.6133
"2526",2009-12-18,1.4337,1.0425,1.6196
"2527",2009-12-21,1.4368,1.0422,1.6123
"2528",2009-12-22,1.4279,1.0486,1.6021
"2529",2009-12-23,1.4276,1.0468,1.5951
"2530",2009-12-24,1.4398,1.0339,1.6
"2531",2009-12-29,1.4433,1.0293,1.6
"2532",2009-12-30,1.4338,1.0388,1.5852
"2533",2009-12-31,1.4406,1.0305,1.6195
